lat,lon,25.09 16.50,25.09 17.00,21.09 08.30,21.09 16.30,21.09 17.00,23.09 17.40,konflikter,forenlige
59.250,12.652,0,0,0,0,0,27,0,5
59.250,12.750,13,0,0,0,0,25,0,5
59.250,12.848,1,2,0,0,0,29,0,5
59.250,12.945,13,0,0,0,0,29,0,5
59.250,13.043,7,4,0,0,0,24,0,5
59.300,6.100,70,52,11,0,0,47,3,3
59.300,6.198,41,46,10,0,0,39,3,3
59.300,6.296,33,42,5,0,0,20,2,3
59.300,6.394,40,50,10,0,0,37,3,3
59.300,6.492,16,33,16,0,0,22,1,2
59.300,6.590,17,13,15,0,0,15,0,4
59.300,6.688,4,18,8,0,0,20,0,4
59.300,6.786,19,13,4,0,0,17,0,4
59.300,6.883,1,7,12,0,0,28,0,5
59.300,6.981,27,43,14,0,3,26,1,3
59.300,7.079,23,31,0,0,0,33,2,3
59.300,7.177,32,23,0,0,0,30,1,3
59.300,7.275,58,34,0,0,0,35,3,3
59.300,7.373,50,34,0,0,0,37,3,3
59.300,7.471,60,44,0,0,0,49,3,3
59.300,7.569,43,43,0,0,0,47,3,3
59.300,7.667,38,36,0,0,0,45,3,3
59.300,7.765,39,33,0,0,0,46,3,3
59.300,7.863,42,35,0,0,0,41,3,3
59.300,7.961,39,45,0,0,0,40,3,3
59.300,8.059,54,33,0,0,0,35,3,3
59.300,8.157,51,38,0,0,0,36,3,3
59.300,8.255,40,36,0,0,0,36,3,3
59.300,8.353,45,48,0,0,0,37,3,3
59.300,8.450,46,44,0,0,0,39,3,3
59.300,8.548,40,47,0,0,0,40,3,3
59.300,8.646,34,38,0,0,0,35,3,3
59.300,8.744,39,37,0,0,0,36,3,3
59.300,8.842,49,34,0,0,0,44,3,3
59.300,8.940,23,35,0,0,0,36,2,3
59.300,9.038,0,31,0,0,0,39,2,4
59.300,9.136,4,29,0,0,0,38,1,4
59.300,9.234,2,0,0,0,0,36,1,5
59.300,9.332,10,6,0,0,0,36,1,5
59.300,9.430,34,0,0,0,0,38,2,4
59.300,9.528,35,13,0,0,0,37,2,4
59.300,9.626,18,34,0,0,0,36,2,3
59.300,9.724,14,33,0,0,0,36,2,4
59.300,9.822,20,20,0,0,0,34,1,3
59.300,9.919,13,14,0,0,0,33,1,5
59.300,10.017,23,18,0,0,0,37,1,3
59.300,10.115,27,15,0,0,0,34,1,4
59.300,10.213,25,18,0,0,0,38,1,3
59.300,10.311,26,27,0,0,0,37,1,3
59.300,10.409,22,21,0,0,0,30,1,3
59.300,10.507,23,22,0,0,0,30,1,3
59.300,10.605,18,20,0,0,0,30,1,3
59.300,10.703,16,21,0,0,0,32,1,3
59.300,10.801,1,14,0,0,0,32,1,5
59.300,10.899,7,9,0,0,0,33,1,5
59.300,10.997,2,9,0,0,0,32,1,5
59.300,11.095,10,10,0,0,0,32,1,5
59.300,11.193,11,11,0,0,0,30,0,5
59.300,11.291,12,12,0,0,0,28,0,5
59.300,11.388,23,10,0,0,0,30,1,4
59.300,11.486,39,15,0,0,0,24,1,4
59.300,11.584,20,30,0,0,0,23,0,3
59.300,11.682,17,28,0,0,0,28,0,3
59.300,11.780,2,13,0,0,0,26,0,5
59.300,11.878,0,4,0,0,0,26,0,5
59.300,11.976,0,0,0,0,0,30,0,5
59.300,12.074,0,0,1,0,0,29,0,5
59.300,12.172,0,0,0,0,3,32,1,5
59.300,12.270,0,0,0,0,4,29,0,5
59.300,12.368,0,0,0,0,3,29,0,5
59.300,12.466,0,0,0,0,0,32,1,5
59.300,12.564,0,0,0,0,0,31,1,5
59.300,12.662,2,0,0,0,0,22,0,5
59.300,12.760,11,3,0,0,0,21,0,5
59.300,12.858,5,4,0,0,0,29,0,5
59.300,12.955,11,17,0,0,0,27,0,4
59.300,13.053,22,6,0,0,0,22,0,4
59.350,6.100,69,49,10,0,0,47,3,3
59.350,6.198,40,48,1,0,0,41,3,3
59.350,6.296,14,42,2,0,0,16,1,4
59.350,6.394,44,49,18,0,0,17,2,2
59.350,6.492,33,31,12,0,0,25,2,3
59.350,6.590,17,4,5,0,0,21,0,4
59.350,6.688,19,1,1,0,0,26,0,4
59.350,6.787,16,9,13,0,0,29,0,4
59.350,6.885,24,18,11,0,0,18,0,3
59.350,6.983,31,22,8,0,0,27,1,3
59.350,7.081,28,18,1,0,0,29,0,3
59.350,7.179,39,15,0,0,0,35,2,4
59.350,7.277,42,5,0,0,0,34,2,4
59.350,7.375,43,36,0,0,0,41,3,3
59.350,7.473,54,47,0,0,0,45,3,3
59.350,7.571,42,48,0,0,0,46,3,3
59.350,7.669,28,31,0,0,0,44,2,3
59.350,7.767,32,32,0,0,0,44,3,3
59.350,7.865,32,30,0,0,0,39,2,3
59.350,7.964,51,41,0,0,0,38,3,3
59.350,8.062,47,40,0,0,0,39,3,3
59.350,8.160,54,47,0,0,0,38,3,3
59.350,8.258,45,37,0,0,0,38,3,3
59.350,8.356,50,50,0,0,0,41,3,3
59.350,8.454,50,39,0,0,0,36,3,3
59.350,8.552,41,40,0,0,0,39,3,3
59.350,8.650,40,41,0,0,0,36,3,3
59.350,8.748,40,36,0,0,0,37,3,3
59.350,8.846,48,29,0,0,0,42,2,3
59.350,8.944,30,36,0,0,0,35,2,3
59.350,9.042,0,27,0,0,0,41,1,4
59.350,9.140,2,30,0,0,0,39,2,4
59.350,9.239,0,0,0,0,0,39,1,5
59.350,9.337,12,2,0,0,0,38,1,5
59.350,9.435,34,0,0,0,0,38,2,4
59.350,9.533,28,10,0,0,0,36,1,4
59.350,9.631,23,30,0,0,0,36,1,3
59.350,9.729,8,26,0,0,0,39,1,4
59.350,9.827,20,23,0,0,0,35,1,3
59.350,9.925,12,13,0,0,0,35,1,5
59.350,10.023,23,16,0,0,0,38,1,3
59.350,10.121,24,11,0,0,0,36,1,4
59.350,10.219,25,17,0,0,0,38,1,3
59.350,10.317,23,19,0,0,0,36,1,3
59.350,10.415,28,21,0,0,0,34,1,3
59.350,10.514,24,20,0,0,0,34,1,3
59.350,10.612,20,27,0,0,0,37,1,3
59.350,10.710,13,20,0,0,0,35,1,4
59.350,10.808,5,9,0,0,0,32,1,5
59.350,10.906,4,12,0,0,0,30,1,5
59.350,11.004,6,14,0,0,0,33,1,5
59.350,11.102,6,14,0,0,0,30,0,5
59.350,11.200,6,8,0,0,0,33,1,5
59.350,11.298,15,8,0,0,0,30,0,4
59.350,11.396,30,12,0,0,0,25,1,4
59.350,11.494,32,24,0,0,0,21,1,3
59.350,11.592,26,28,0,0,0,22,0,3
59.350,11.691,17,37,0,1,0,29,1,3
59.350,11.789,0,7,0,4,0,24,0,5
59.350,11.887,0,2,0,1,0,24,0,5
59.350,11.985,0,0,0,1,0,30,0,5
59.350,12.083,0,0,0,0,0,29,0,5
59.350,12.181,0,0,0,0,2,34,1,5
59.350,12.279,0,0,0,0,3,32,1,5
59.350,12.377,0,0,0,0,4,33,1,5
59.350,12.475,1,0,0,0,0,33,1,5
59.350,12.573,1,0,0,0,0,31,1,5
59.350,12.671,5,0,0,0,0,27,0,5
59.350,12.769,10,11,0,0,0,23,0,5
59.350,12.867,24,8,0,0,0,21,0,4
59.350,12.966,27,15,0,0,0,26,0,3
59.350,13.064,33,16,0,0,0,29,1,3
59.400,6.100,62,53,1,0,0,48,3,3
59.400,6.198,53,57,10,0,0,45,3,3
59.400,6.296,43,33,8,0,0,18,2,3
59.400,6.395,37,45,5,0,0,24,2,3
59.400,6.493,34,34,12,0,0,35,3,3
59.400,6.591,33,38,3,0,0,25,2,3
59.400,6.689,22,13,4,0,0,22,0,4
59.400,6.788,23,23,18,0,0,21,0,2
59.400,6.886,21,16,11,0,0,33,1,3
59.400,6.984,17,22,8,0,0,22,0,3
59.400,7.082,35,30,3,0,0,26,1,3
59.400,7.180,34,18,0,0,0,38,2,3
59.400,7.279,46,32,0,0,0,26,2,3
59.400,7.377,56,47,0,0,0,42,3,3
59.400,7.475,51,43,0,0,0,40,3,3
59.400,7.573,29,45,0,0,0,44,2,3
59.400,7.672,15,27,0,0,0,43,1,3
59.400,7.770,23,25,0,0,0,40,1,3
59.400,7.868,34,27,0,0,0,40,2,3
59.400,7.966,41,46,0,0,0,38,3,3
59.400,8.064,32,42,0,0,0,42,3,3
59.400,8.163,51,44,0,0,0,39,3,3
59.400,8.261,52,47,0,0,0,39,3,3
59.400,8.359,53,45,0,0,0,43,3,3
59.400,8.457,49,47,0,0,0,41,3,3
59.400,8.556,32,41,0,0,0,42,3,3
59.400,8.654,29,40,0,0,0,36,2,3
59.400,8.752,30,35,0,0,0,38,3,3
59.400,8.850,45,29,0,0,0,42,2,3
59.400,8.948,24,36,0,0,0,39,2,3
59.400,9.047,0,28,0,0,0,39,1,4
59.400,9.145,0,23,0,0,0,38,1,4
59.400,9.243,0,0,0,0,0,38,1,5
59.400,9.341,10,6,0,0,0,36,1,5
59.400,9.440,29,2,0,0,0,38,1,4
59.400,9.538,29,12,0,0,0,37,1,4
59.400,9.636,22,25,0,0,0,37,1,3
59.400,9.734,10,29,0,0,0,37,1,4
59.400,9.833,14,22,0,0,0,37,1,4
59.400,9.931,13,10,0,0,0,37,1,5
59.400,10.029,21,12,0,0,0,36,1,4
59.400,10.127,22,11,0,0,0,38,1,4
59.400,10.225,19,20,0,0,0,38,1,3
59.400,10.324,25,20,0,0,0,36,1,3
59.400,10.422,25,25,0,0,0,34,1,3
59.400,10.520,25,23,0,0,0,32,1,3
59.400,10.618,24,23,0,0,0,34,1,3
59.400,10.717,11,22,0,0,0,34,1,4
59.400,10.815,16,23,0,0,0,32,1,3
59.400,10.913,13,18,0,0,0,34,1,4
59.400,11.011,9,13,0,0,0,35,1,5
59.400,11.109,5,11,0,0,0,32,1,5
59.400,11.208,6,10,0,0,0,30,1,5
59.400,11.306,20,9,0,0,0,27,0,4
59.400,11.404,34,11,0,0,0,25,1,4
59.400,11.502,35,21,0,0,0,22,1,3
59.400,11.601,20,19,0,0,0,22,0,3
59.400,11.699,20,31,0,0,0,29,1,3
59.400,11.797,1,21,0,0,0,23,0,4
59.400,11.895,0,14,0,0,0,25,0,5
59.400,11.993,0,0,0,0,0,29,0,5
59.400,12.092,0,0,0,0,0,27,0,5
59.400,12.190,0,0,0,0,4,36,1,5
59.400,12.288,0,0,0,0,1,34,1,5
59.400,12.386,2,0,0,0,0,33,1,5
59.400,12.485,5,0,0,0,0,32,1,5
59.400,12.583,13,6,0,0,0,33,1,5
59.400,12.681,21,2,0,0,0,24,0,4
59.400,12.779,18,10,0,0,0,18,0,4
59.400,12.877,12,10,0,0,0,21,0,5
59.400,12.976,14,12,0,0,0,21,0,5
59.400,13.074,21,12,0,0,0,18,0,4
59.450,6.100,56,53,15,0,0,46,3,3
59.450,6.198,49,49,9,0,0,44,3,3
59.450,6.297,42,33,5,0,0,35,3,3
59.450,6.395,37,48,5,0,0,38,3,3
59.450,6.493,51,39,10,0,0,46,3,3
59.450,6.592,25,29,3,0,0,27,0,3
59.450,6.690,17,19,0,0,0,19,0,3
59.450,6.789,17,12,7,0,0,18,0,4
59.450,6.887,19,27,12,0,0,16,0,3
59.450,6.985,30,36,15,0,0,35,3,2
59.450,7.084,51,37,0,0,0,21,2,3
59.450,7.182,55,34,0,0,0,39,3,3
59.450,7.280,49,33,0,0,0,36,3,3
59.450,7.379,59,48,0,0,0,42,3,3
59.450,7.477,37,32,0,0,0,45,3,3
59.450,7.576,12,31,0,0,0,45,2,4
59.450,7.674,15,26,0,0,0,42,1,3
59.450,7.772,17,41,0,0,0,40,2,3
59.450,7.871,36,38,0,0,0,42,3,3
59.450,7.969,31,27,0,0,0,40,2,3
59.450,8.067,38,34,0,0,0,45,3,3
59.450,8.166,48,39,0,0,0,41,3,3
59.450,8.264,53,39,0,0,0,41,3,3
59.450,8.362,50,39,0,0,0,44,3,3
59.450,8.461,49,45,0,0,0,41,3,3
59.450,8.559,26,39,0,0,0,42,2,3
59.450,8.658,28,22,0,0,0,38,1,3
59.450,8.756,26,34,0,0,0,39,2,3
59.450,8.854,42,24,0,0,0,40,2,3
59.450,8.953,31,30,0,0,0,40,3,3
59.450,9.051,0,26,0,0,0,40,1,4
59.450,9.149,1,28,0,0,0,39,1,4
59.450,9.248,0,7,0,0,0,38,1,5
59.450,9.346,10,4,0,0,0,39,1,5
59.450,9.445,27,3,0,0,0,38,1,4
59.450,9.543,29,11,0,0,0,37,1,4
59.450,9.641,20,18,0,0,0,38,1,3
59.450,9.740,13,29,0,0,0,39,1,4
59.450,9.838,11,20,0,0,0,39,1,4
59.450,9.936,14,13,0,0,0,36,1,5
59.450,10.035,24,13,0,0,0,35,1,4
59.450,10.133,22,15,0,0,0,38,1,4
59.450,10.231,23,19,0,0,0,34,1,3
59.450,10.330,28,24,0,0,0,39,1,3
59.450,10.428,28,26,0,0,0,35,1,3
59.450,10.527,28,24,0,0,0,37,1,3
59.450,10.625,21,30,0,1,0,38,2,3
59.450,10.723,13,24,0,0,0,34,1,4
59.450,10.822,19,22,0,0,0,32,1,3
59.450,10.920,13,18,0,0,0,32,1,4
59.450,11.018,10,16,0,0,0,34,1,4
59.450,11.117,1,12,0,0,0,33,1,5
59.450,11.215,9,7,0,0,0,28,0,5
59.450,11.314,22,0,0,0,0,27,0,4
59.450,11.412,22,7,0,0,0,25,0,4
59.450,11.510,34,6,0,0,0,24,1,4
59.450,11.609,31,16,0,0,0,25,1,3
59.450,11.707,22,33,0,4,0,23,1,3
59.450,11.805,0,8,0,0,0,24,0,5
59.450,11.904,0,23,0,0,0,29,0,4
59.450,12.002,0,0,0,0,0,27,0,5
59.450,12.101,0,0,0,0,0,26,0,5
59.450,12.199,0,0,0,0,1,33,1,5
59.450,12.297,0,0,0,0,0,34,1,5
59.450,12.396,1,0,0,0,3,33,1,5
59.450,12.494,9,0,0,0,0,31,1,5
59.450,12.592,7,2,0,0,0,31,1,5
59.450,12.691,1,0,0,0,0,18,0,5
59.450,12.789,4,1,0,0,0,17,0,5
59.450,12.887,12,4,0,0,0,25,0,5
59.450,12.986,12,0,0,0,0,25,0,5
59.450,13.084,18,0,0,5,0,16,0,4
59.500,6.100,22,24,1,0,0,28,0,3
59.500,6.199,48,23,12,0,0,20,1,3
59.500,6.297,15,15,10,0,0,49,1,3
59.500,6.396,52,41,5,0,0,24,2,3
59.500,6.494,47,51,10,0,0,33,3,3
59.500,6.593,30,19,12,0,0,37,2,3
59.500,6.691,24,35,21,0,0,42,2,2
59.500,6.790,18,15,2,0,0,20,0,4
59.500,6.888,16,22,16,0,0,18,0,2
59.500,6.987,11,11,22,0,0,31,1,4
59.500,7.085,48,31,0,0,0,12,2,4
59.500,7.184,53,42,1,0,0,35,3,3
59.500,7.282,42,33,0,0,0,41,3,3
59.500,7.381,59,51,0,0,0,43,3,3
59.500,7.479,30,31,0,0,0,46,3,3
59.500,7.578,9,16,0,0,0,42,1,4
59.500,7.676,1,26,0,0,0,38,1,4
59.500,7.775,21,25,0,0,0,38,1,3
59.500,7.873,43,31,0,0,0,40,3,3
59.500,7.972,35,22,0,0,0,38,2,3
59.500,8.070,36,29,0,0,0,43,2,3
59.500,8.169,61,35,0,0,0,45,3,3
59.500,8.267,53,44,0,0,0,43,3,3
59.500,8.366,44,41,0,0,0,41,3,3
59.500,8.464,45,52,0,0,0,40,3,3
59.500,8.563,35,27,0,0,0,39,2,3
59.500,8.661,37,13,0,0,0,39,2,4
59.500,8.760,29,16,0,0,0,39,1,3
59.500,8.858,40,28,0,0,0,38,2,3
59.500,8.957,30,29,0,0,0,38,1,3
59.500,9.055,11,31,0,0,0,39,2,4
59.500,9.154,1,29,0,0,0,40,1,4
59.500,9.252,2,11,0,0,0,39,1,5
59.500,9.351,6,3,0,0,0,36,1,5
59.500,9.450,17,11,0,0,0,38,1,4
59.500,9.548,27,5,0,0,0,38,1,4
59.500,9.647,23,17,0,0,0,37,1,3
59.500,9.745,17,21,0,0,0,38,1,3
59.500,9.844,12,22,0,0,0,36,1,4
59.500,9.942,11,21,0,0,0,34,1,4
59.500,10.041,21,14,0,0,0,36,1,4
59.500,10.139,29,23,0,0,0,36,1,3
59.500,10.238,30,18,0,0,0,35,1,3
59.500,10.336,30,27,0,0,0,38,1,3
59.500,10.435,35,28,0,0,0,38,2,3
59.500,10.533,33,23,0,0,0,39,2,3
59.500,10.632,18,26,0,0,0,38,1,3
59.500,10.730,19,21,0,0,0,35,1,3
59.500,10.829,17,20,0,0,0,31,1,3
59.500,10.927,18,12,0,0,0,32,1,4
59.500,11.026,10,14,0,0,0,34,1,5
59.500,11.124,7,16,0,0,0,31,1,4
59.500,11.223,2,3,0,0,0,31,1,5
59.500,11.321,2,0,0,0,0,25,0,5
59.500,11.420,0,5,0,0,0,23,0,5
59.500,11.518,36,7,0,0,0,26,1,4
59.500,11.617,17,15,0,0,0,26,0,3
59.500,11.715,26,21,0,4,0,26,0,3
59.500,11.814,0,18,0,0,0,25,0,4
59.500,11.912,0,23,0,0,0,25,0,4
59.500,12.011,0,11,0,0,0,26,0,5
59.500,12.109,0,2,0,0,0,25,0,5
59.500,12.208,0,0,0,0,0,32,1,5
59.500,12.306,2,0,0,0,0,33,1,5
59.500,12.405,4,0,0,0,0,30,0,5
59.500,12.503,1,2,0,0,0,31,1,5
59.500,12.602,3,0,0,0,0,28,0,5
59.500,12.700,11,1,0,0,0,21,0,5
59.500,12.799,5,0,0,1,1,20,0,5
59.500,12.898,3,2,0,1,0,25,0,5
59.500,12.996,2,0,0,0,0,27,0,5
59.500,13.095,20,11,2,9,0,20,0,4
59.550,6.100,26,46,10,0,0,27,1,3
59.550,6.199,11,3,8,0,0,20,0,5
59.550,6.297,37,43,13,0,0,25,2,3
59.550,6.396,44,1,14,0,0,21,1,4
59.550,6.495,45,49,0,0,0,26,2,3
59.550,6.593,39,18,5,0,0,30,2,3
59.550,6.692,52,34,11,0,0,25,2,3
59.550,6.791,10,18,21,0,0,24,0,3
59.550,6.889,21,20,10,0,0,13,0,4
59.550,6.988,24,27,0,0,0,35,1,3
59.550,7.087,35,28,0,0,0,29,1,3
59.550,7.185,40,27,0,0,0,31,2,3
59.550,7.284,43,37,0,0,0,36,3,3
59.550,7.383,49,50,0,0,0,42,3,3
59.550,7.481,35,32,0,0,0,37,3,3
59.550,7.580,15,16,0,0,0,43,1,4
59.550,7.679,38,33,0,0,0,37,3,3
59.550,7.777,42,16,0,0,0,39,2,3
59.550,7.876,48,18,0,0,0,42,2,3
59.550,7.975,40,30,0,0,0,42,3,3
59.550,8.073,36,19,0,0,0,45,2,3
59.550,8.172,56,37,0,0,0,44,3,3
59.550,8.271,52,41,0,0,0,40,3,3
59.550,8.369,49,39,0,0,0,39,3,3
59.550,8.468,42,44,0,0,0,38,3,3
59.550,8.567,29,18,0,0,0,38,1,3
59.550,8.665,34,12,0,0,0,39,2,4
59.550,8.764,33,23,0,0,0,39,2,3
59.550,8.863,38,32,0,0,0,37,3,3
59.550,8.961,30,22,0,0,0,40,1,3
59.550,9.060,4,26,0,0,0,36,1,4
59.550,9.158,6,23,0,0,0,37,1,4
59.550,9.257,7,24,0,0,0,36,1,4
59.550,9.356,10,4,0,0,0,34,1,5
59.550,9.454,5,9,0,0,0,34,1,5
59.550,9.553,26,3,0,0,0,34,1,4
59.550,9.652,17,4,0,0,0,37,1,4
59.550,9.750,20,13,0,0,0,37,1,4
59.550,9.849,16,28,0,0,0,36,1,3
59.550,9.948,15,24,0,0,0,32,1,4
59.550,10.046,22,17,0,0,0,38,1,3
59.550,10.145,31,24,0,0,0,37,2,3
59.550,10.244,27,24,0,0,0,36,1,3
59.550,10.342,33,26,0,0,0,39,2,3
59.550,10.441,27,22,0,0,0,37,1,3
59.550,10.540,28,22,0,0,0,36,1,3
59.550,10.638,20,19,0,0,0,35,1,3
59.550,10.737,17,21,0,0,0,35,1,3
59.550,10.836,15,21,0,0,0,30,1,3
59.550,10.934,14,14,0,0,0,31,1,5
59.550,11.033,8,17,0,0,0,31,1,4
59.550,11.132,7,10,0,0,0,30,1,5
59.550,11.230,10,5,0,0,0,28,0,5
59.550,11.329,1,7,0,0,0,28,0,5
59.550,11.428,16,2,0,0,0,27,0,4
59.550,11.526,27,8,0,0,0,25,0,4
59.550,11.625,24,10,0,0,0,22,0,4
59.550,11.724,29,23,0,0,0,23,0,3
59.550,11.822,18,21,0,1,0,24,0,3
59.550,11.921,5,26,0,0,0,23,0,4
59.550,12.020,0,8,0,0,0,21,0,5
59.550,12.118,0,4,0,0,0,23,0,5
59.550,12.217,0,2,0,0,0,29,0,5
59.550,12.316,0,2,0,0,0,32,1,5
59.550,12.414,2,0,0,0,1,34,1,5
59.550,12.513,0,0,0,0,0,33,1,5
59.550,12.612,2,0,0,0,0,29,0,5
59.550,12.710,5,0,0,0,0,26,0,5
59.550,12.809,5,2,0,1,0,22,0,5
59.550,12.908,6,0,0,1,1,24,0,5
59.550,13.006,7,3,0,1,0,30,1,5
59.600,6.100,27,32,11,0,0,32,2,3
59.600,6.199,20,16,12,1,0,28,0,3
59.600,6.298,36,20,13,0,0,27,1,3
59.600,6.396,21,8,0,0,0,29,0,4
59.600,6.495,39,46,7,0,0,24,2,3
59.600,6.594,48,33,21,0,0,27,2,2
59.600,6.693,46,33,4,0,0,27,2,3
59.600,6.792,49,32,15,0,0,34,3,3
59.600,6.890,43,22,4,0,0,22,1,3
59.600,6.989,44,29,1,0,0,22,1,3
59.600,7.088,36,27,0,0,0,36,2,3
59.600,7.187,46,46,0,0,0,27,2,3
59.600,7.286,50,39,0,0,0,38,3,3
59.600,7.384,33,60,0,0,0,35,3,3
59.600,7.483,41,38,0,0,0,38,3,3
59.600,7.582,32,11,0,0,0,40,2,4
59.600,7.681,43,39,0,0,0,37,3,3
59.600,7.780,47,12,0,0,0,39,2,4
59.600,7.879,44,19,0,0,0,39,2,3
59.600,7.977,33,25,0,0,0,37,2,3
59.600,8.076,35,27,0,0,0,44,2,3
59.600,8.175,48,43,0,0,0,44,3,3
59.600,8.274,44,46,0,0,0,40,3,3
59.600,8.373,48,39,0,0,0,39,3,3
59.600,8.471,41,48,0,0,0,40,3,3
59.600,8.570,37,37,0,0,0,40,3,3
59.600,8.669,41,41,0,0,0,42,3,3
59.600,8.768,37,31,0,0,0,40,3,3
59.600,8.867,35,30,0,0,0,40,3,3
59.600,8.965,37,26,0,0,0,39,2,3
59.600,9.064,27,27,0,0,0,36,1,3
59.600,9.163,20,29,0,0,0,33,1,3
59.600,9.262,1,27,0,0,0,34,1,4
59.600,9.361,6,0,0,0,0,35,1,5
59.600,9.459,7,0,0,0,0,36,1,5
59.600,9.558,25,0,0,0,0,35,1,4
59.600,9.657,28,2,0,0,0,34,1,4
59.600,9.756,21,11,0,0,0,36,1,4
59.600,9.855,17,27,0,0,0,33,1,3
59.600,9.953,23,20,0,0,0,34,1,3
59.600,10.052,25,25,0,0,0,39,1,3
59.600,10.151,24,23,0,0,0,39,1,3
59.600,10.250,30,20,0,0,0,39,1,3
59.600,10.349,29,23,0,0,0,40,1,3
59.600,10.448,25,26,0,0,2,39,1,3
59.600,10.546,18,20,0,0,0,36,1,3
59.600,10.645,22,15,0,0,0,36,1,4
59.600,10.744,14,18,0,0,0,34,1,4
59.600,10.843,9,17,0,0,0,31,1,4
59.600,10.942,7,9,0,0,0,29,0,5
59.600,11.040,12,11,0,0,0,27,0,5
59.600,11.139,1,10,0,0,0,30,1,5
59.600,11.238,4,6,0,0,0,26,0,5
59.600,11.337,0,3,0,0,0,29,0,5
59.600,11.436,23,11,0,0,0,29,0,4
59.600,11.534,24,7,0,0,0,25,0,4
59.600,11.633,28,11,0,0,0,23,0,4
59.600,11.732,30,31,0,0,0,22,1,3
59.600,11.831,20,25,0,0,0,23,0,3
59.600,11.930,5,27,0,0,0,26,0,4
59.600,12.028,6,9,0,0,0,23,0,5
59.600,12.127,9,12,0,0,0,24,0,5
59.600,12.226,4,10,0,0,0,30,1,5
59.600,12.325,5,0,0,0,0,31,1,5
59.600,12.424,0,0,0,0,2,34,1,5
59.600,12.522,0,0,0,0,0,32,1,5
59.600,12.621,1,0,0,0,0,29,0,5
59.600,12.720,0,0,0,0,2,26,0,5
59.600,12.819,11,1,0,0,0,24,0,5
59.600,12.918,39,5,0,0,0,26,1,4
59.600,13.017,13,16,0,1,0,29,0,4
59.650,6.100,9,31,10,1,1,32,2,4
59.650,6.199,12,16,0,3,0,15,0,5
59.650,6.298,11,1,13,0,0,23,0,5
59.650,6.397,3,19,3,0,0,31,1,4
59.650,6.496,54,41,9,0,0,22,2,3
59.650,6.595,40,30,10,0,0,20,1,3
59.650,6.694,46,26,7,0,0,23,1,3
59.650,6.793,45,30,1,0,0,28,1,3
59.650,6.892,28,29,0,0,0,17,0,3
59.650,6.991,41,52,13,0,0,33,3,3
59.650,7.090,36,43,8,0,0,30,2,3
59.650,7.189,43,42,0,0,0,28,2,3
59.650,7.287,40,39,0,0,0,41,3,3
59.650,7.386,22,53,0,0,0,36,2,3
59.650,7.485,27,44,0,0,0,41,2,3
59.650,7.584,26,17,0,0,0,38,1,3
59.650,7.683,37,31,0,0,0,37,3,3
59.650,7.782,51,19,0,0,0,38,2,3
59.650,7.881,42,32,0,0,0,39,3,3
59.650,7.980,32,34,0,0,0,36,3,3
59.650,8.079,36,47,0,0,0,40,3,3
59.650,8.178,40,35,0,0,0,42,3,3
59.650,8.277,53,53,0,0,0,40,3,3
59.650,8.376,44,40,0,0,0,40,3,3
59.650,8.475,45,35,0,0,0,42,3,3
59.650,8.574,45,40,0,0,0,39,3,3
59.650,8.673,40,46,0,0,0,41,3,3
59.650,8.772,47,38,0,0,0,39,3,3
59.650,8.871,31,33,0,0,0,40,3,3
59.650,8.970,44,42,0,0,0,37,3,3
59.650,9.069,35,34,0,0,0,36,3,3
59.650,9.168,20,31,0,0,0,34,2,3
59.650,9.267,1,32,0,0,0,34,2,4
59.650,9.366,10,4,0,0,0,36,1,5
59.650,9.464,5,0,0,0,0,33,1,5
59.650,9.563,23,4,0,0,0,36,1,4
59.650,9.662,31,0,0,0,0,35,2,4
59.650,9.761,25,12,0,0,0,38,1,4
59.650,9.860,25,30,0,0,0,38,1,3
59.650,9.959,27,27,0,0,0,32,1,3
59.650,10.058,13,28,0,0,0,39,1,4
59.650,10.157,31,29,0,0,0,35,2,3
59.650,10.256,32,25,0,0,0,40,2,3
59.650,10.355,25,24,0,0,0,36,1,3
59.650,10.454,22,21,0,0,4,40,1,3
59.650,10.553,14,22,0,0,0,37,1,4
59.650,10.652,18,16,0,0,0,36,1,3
59.650,10.751,12,9,0,6,0,33,1,5
59.650,10.850,15,20,0,0,0,29,0,4
59.650,10.949,10,7,0,0,0,26,0,5
59.650,11.048,12,18,0,0,0,25,0,4
59.650,11.147,0,15,0,0,0,31,1,5
59.650,11.246,1,19,0,0,0,27,0,4
59.650,11.345,0,4,0,0,0,32,1,5
59.650,11.444,18,8,0,0,0,29,0,4
59.650,11.543,21,7,0,0,0,25,0,4
59.650,11.641,30,11,0,0,0,25,0,4
59.650,11.740,29,18,0,0,0,25,0,3
59.650,11.839,12,37,0,0,0,26,1,4
59.650,11.938,10,28,0,1,0,24,0,4
59.650,12.037,10,11,0,0,0,28,0,5
59.650,12.136,4,6,0,0,0,27,0,5
59.650,12.235,2,10,0,0,0,30,0,5
59.650,12.334,0,0,0,0,0,29,0,5
59.650,12.433,0,0,0,0,0,32,1,5
59.650,12.532,3,0,0,0,0,31,1,5
59.650,12.631,4,1,0,0,0,28,0,5
59.650,12.730,10,11,0,6,0,24,0,5
59.650,12.829,1,8,0,2,0,23,0,5
59.650,12.928,18,5,0,2,0,26,0,4
59.650,13.027,7,0,0,0,1,27,0,5
59.700,6.100,19,22,6,17,0,36,1,2
59.700,6.199,18,17,7,0,0,33,1,3
